-9.643788337707519531e-01,2.168640613555908203e+00
-1.063857316970825195e+00,2.512317180633544922e+00
-1.995313525199890137e+00,2.714586734771728516e+00
-2.495602846145629883e+00,1.786235213279724121e+00
-2.138008594512939453e+00,1.101331830024719238e+00
-1.930225253105163574e+00,8.424764871597290039e-01
-1.976296663284301758e+00,4.319518804550170898e-01
-1.677362322807312012e+00,1.604228913784027100e-01
-1.349901795387268066e+00,3.078699111938476562e-03
-1.040397763252258301e+00,3.362064808607101440e-02
-2.623289525508880615e-01,4.138942360877990723e-01
3.225948810577392578e-01,4.730741977691650391e-01
7.460868954658508301e-01,2.195497304201126099e-01
5.363267064094543457e-01,1.093995571136474609e+00
9.192839264869689941e-01,1.831026196479797363e+00
1.595943093299865723e+00,1.411445856094360352e+00
1.628431081771850586e+00,3.402321338653564453e-01
6.712173223495483398e-01,-8.908770680427551270e-01
4.725374281406402588e-01,-1.081537485122680664e+00
-1.391145884990692139e-01,-1.174159646034240723e+00
-4.036694765090942383e-01,-1.155768752098083496e+00
-1.919461488723754883e+00,-1.190025925636291504e+00
7.258522987365722656e+00,5.418050765991210938e+00
1.201447582244873047e+01,6.604069709777832031e+00
7.896536827087402344e+00,3.053189277648925781e+00
6.543862819671630859e+00,1.206197381019592285e+00
8.915531158447265625e+00,1.303194761276245117e+00
8.400180816650390625e+00,1.973340392112731934e+00
1.053388023376464844e+01,2.656013727188110352e+00
8.872196197509765625e+00,2.432575464248657227e+00
9.143283843994140625e+00,8.618327379226684570e-01
7.052901744842529297e+00,-1.235801458358764648e+00
3.396959781646728516e+00,-2.047353029251098633e+00
3.602062702178955078e+00,-1.924227714538574219e+00
7.500266551971435547e+00,-6.832010746002197266e-01
9.146613121032714844e+00,1.663711905479431152e+00
4.958588123321533203e+00,2.207648277282714844e+00
1.414517045021057129e+00,-7.950898408889770508e-01
2.129669904708862305e+00,-2.564694643020629883e+00
2.496818542480468750e+00,-3.052348613739013672e+00
4.181491374969482422e+00,-3.158762454986572266e+00
6.373000621795654297e+00,-7.721638083457946777e-01
