-1.071135163307189941e+00,2.012033224105834961e+00
-1.438880562782287598e+00,2.278108358383178711e+00
-2.389953374862670898e+00,2.433946609497070312e+00
-2.467653989791870117e+00,1.307076930999755859e+00
-2.061167716979980469e+00,6.501113176345825195e-01
-1.872702717781066895e+00,5.108160972595214844e-01
-1.935839414596557617e+00,2.982391119003295898e-01
-1.622263908386230469e+00,1.109784394502639771e-01
-1.218598961830139160e+00,-4.853388667106628418e-02
-9.347318410873413086e-01,3.053086996078491211e-02
-3.074813783168792725e-01,4.434035718441009521e-01
1.213796138763427734e-01,4.956115484237670898e-01
5.242177248001098633e-01,2.487678378820419312e-01
2.696408629417419434e-01,9.797728061676025391e-01
5.769211053848266602e-01,1.404344081878662109e+00
1.246456980705261230e+00,1.018026590347290039e+00
1.350201725959777832e+00,1.833500862121582031e-01
6.480370759963989258e-01,-7.433063983917236328e-01
3.687976896762847900e-01,-8.668626546859741211e-01
-2.139203995466232300e-02,-1.002148270606994629e+00
-1.847665309906005859e-01,-1.033312082290649414e+00
-1.136344671249389648e+00,-1.146387219429016113e+00
6.922960281372070312e+00,5.466785430908203125e+00
9.696372985839843750e+00,5.885443687438964844e+00
8.822729110717773438e+00,3.686383962631225586e+00
7.205931663513183594e+00,1.731137871742248535e+00
8.866731643676757812e+00,1.964784979820251465e+00
8.641551017761230469e+00,2.180783033370971680e+00
9.528535842895507812e+00,2.519517421722412109e+00
8.484836578369140625e+00,2.332109928131103516e+00
8.080755233764648438e+00,1.116405606269836426e+00
6.538966178894042969e+00,-8.544232845306396484e-01
4.202126502990722656e+00,-1.234404444694519043e+00
3.974451541900634766e+00,-1.008837103843688965e+00
6.653278827667236328e+00,-3.910010159015655518e-01
8.906326293945312500e+00,6.036548614501953125e-01
5.226646423339843750e+00,1.321113467216491699e+00
2.637969970703125000e+00,-2.138502001762390137e-01
2.995354175567626953e+00,-2.155257225036621094e+00
2.722846746444702148e+00,-2.440706729888916016e+00
4.139951705932617188e+00,-2.388341903686523438e+00
